model_key,mileage,engine_power,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,rental_price_per_day,fuel_electro,fuel_hybrid_petrol,fuel_petrol,car_type_coupe,car_type_estate,car_type_hatchback,car_type_sedan,car_type_subcompact,car_type_suv,car_type_van
Subaru,130967,155,1,1,0,1,1,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,121243,135,0,1,0,1,1,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,119327,120,1,0,0,0,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,146333,135,0,1,0,0,1,0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,100343,130,1,0,0,1,1,0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,153385,140,1,1,0,1,1,0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Subaru,91572,180,1,1,1,1,1,0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,111036,180,0,1,0,1,0,0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,107625,140,0,0,1,0,0,0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,135073,105,0,0,0,0,0,0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,205709,155,1,1,0,1,1,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,128384,135,0,0,0,0,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,252518,155,1,1,1,1,1,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,134659,85,0,1,0,0,0,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,61969,135,0,0,0,0,0,0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,86514,190,1,1,1,1,0,0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,97107,100,1,0,0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,158076,135,0,0,0,1,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,219372,155,1,1,1,1,1,1,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,155927,105,0,1,0,0,1,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,131443,105,0,0,0,0,0,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Subaru,116679,180,1,1,1,1,1,1,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,91272,135,1,1,1,1,1,0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,184949,140,1,1,0,1,1,1,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,122759,190,1,1,1,1,1,0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,128397,100,1,1,0,1,0,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,87798,85,0,1,0,0,0,0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,240375,120,1,1,0,1,1,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,216248,160,0,0,0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,124463,105,0,1,0,0,1,0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,25982,190,0,0,0,1,1,1,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,136107,135,1,1,0,1,1,1,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,77851,135,0,0,0,0,0,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,71015,190,1,1,1,0,0,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,90482,135,0,1,0,1,1,1,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,179888,120,1,0,1,1,1,0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,112563,100,0,1,0,1,0,0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,114150,190,1,1,1,1,1,1,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,119493,85,0,1,0,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,170742,135,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,272231,155,0,1,1,1,1,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,134306,160,0,1,0,0,0,0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,126147,173,1,1,1,1,1,1,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,44553,135,1,1,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,90792,105,0,0,0,1,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,97370,120,0,1,0,1,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,175661,110,1,1,0,1,1,1,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,180232,110,1,1,0,1,0,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,115149,190,1,1,0,1,1,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,199082,105,0,0,0,0,0,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,95351,140,1,1,1,0,0,1,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,147500,135,1,0,0,1,1,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,30663,190,1,1,0,0,1,0,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,97770,190,1,1,0,1,1,1,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,163887,190,0,1,0,1,0,0,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,48988,140,1,1,0,0,1,0,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,116226,120,0,1,0,1,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,99889,100,1,1,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,130057,120,1,1,0,0,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,15084,100,1,1,0,0,0,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,87161,140,1,1,0,0,0,0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,148468,135,0,0,0,0,0,0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,148359,110,1,0,0,1,0,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,185858,135,1,1,1,1,1,1,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,171004,100,1,0,0,0,0,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,230386,155,1,1,1,1,1,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,153562,140,0,0,0,0,0,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,79831,190,1,1,1,1,1,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,179288,105,0,1,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,124417,100,1,1,0,0,1,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,78156,190,1,1,0,1,1,0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,145242,120,1,1,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,132652,173,1,1,0,1,1,1,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,64729,190,1,1,1,1,0,1,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,76677,190,1,1,0,1,1,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,140179,180,1,1,1,1,1,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,176457,85,1,1,0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,153359,85,0,1,0,0,0,0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,207712,110,0,1,0,1,0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,154992,140,0,0,0,0,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,177494,120,1,1,0,1,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,112687,135,0,1,0,1,1,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,50003,140,1,1,0,1,1,0,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,36420,140,0,1,0,1,0,1,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,78087,105,0,1,0,0,0,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,152584,160,1,1,1,1,1,0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,126681,105,0,1,0,0,0,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,706,155,1,1,0,1,1,1,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,164621,110,1,1,0,0,1,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,135373,105,0,0,0,0,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,182828,120,1,1,0,1,1,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,140752,105,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,180007,110,1,1,0,1,0,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,122922,120,0,1,0,0,0,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,49808,140,1,1,1,1,1,1,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,174496,190,1,1,0,1,1,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,140710,100,0,0,0,0,0,1,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,75800,120,0,1,1,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,231522,173,1,1,0,1,1,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,175174,140,1,1,0,1,1,1,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,211183,135,0,1,0,0,1,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,139839,85,0,0,0,0,1,1,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,136333,105,0,1,0,1,1,0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,68202,120,0,0,1,1,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,169545,155,1,1,1,1,1,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,114553,180,1,1,0,1,1,0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,170838,135,1,1,0,0,1,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,69324,190,1,1,1,1,1,0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,152889,140,0,0,0,0,0,0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,40388,160,1,1,0,1,1,1,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,160479,105,0,1,1,0,0,0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,203030,120,1,1,0,0,0,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,180263,135,1,1,1,1,1,1,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,170671,100,1,1,1,0,1,1,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,193693,100,0,1,0,0,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,139427,140,1,1,1,1,1,0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,137942,160,1,1,1,0,1,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,107688,140,0,0,1,0,0,0,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,198384,135,0,1,0,1,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,55895,105,0,0,0,0,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,116244,160,1,1,1,0,0,0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,73307,140,1,1,0,1,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,84409,120,0,0,0,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,51193,105,0,1,0,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,152658,180,1,1,0,1,1,1,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,66809,140,1,1,0,1,1,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,194430,120,1,1,1,1,1,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,124267,100,0,1,0,0,0,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,86425,190,0,1,0,0,0,0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,68579,140,0,0,0,0,0,0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,171858,120,0,1,0,1,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,195580,155,1,1,0,1,1,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,172198,137,1,1,0,0,1,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,71204,105,0,0,0,0,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,167535,120,0,1,0,0,1,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,127708,135,1,1,1,1,1,1,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,17004,155,1,1,0,1,1,0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,139324,135,1,1,0,1,1,0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,151608,135,1,0,0,0,0,0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,89187,120,1,1,0,1,0,0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,116979,135,1,1,0,1,0,1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,203459,85,0,0,0,0,0,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,161348,120,0,0,0,1,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,151354,100,1,1,0,0,1,0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,167136,135,0,0,0,1,1,1,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,94806,180,1,1,0,1,1,0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,114569,105,0,1,0,1,1,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,132491,170,1,0,0,0,1,1,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,89085,135,0,0,0,1,1,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,24175,135,1,1,0,1,1,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,81401,135,0,0,0,0,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,174776,155,1,1,0,1,0,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,208672,105,0,0,0,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,97338,140,1,1,1,0,0,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,78433,135,0,1,0,0,0,1,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Subaru,130896,173,1,1,1,0,1,0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,25914,140,1,1,0,0,1,1,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,130530,135,0,1,0,0,0,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,92108,120,1,1,1,1,1,0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,150447,100,1,1,0,0,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,102037,120,1,1,0,1,1,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,252954,100,0,1,1,1,0,0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,124547,155,1,1,0,1,1,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,33639,180,1,1,0,1,1,0,228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,70560,105,1,0,0,1,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,153059,140,0,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,122691,180,0,1,0,1,1,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,122640,155,0,1,1,1,1,0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,158991,135,1,1,0,1,1,1,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,89713,120,1,1,0,1,1,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,205837,100,1,1,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,168160,160,1,1,0,1,1,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,247315,155,1,1,1,1,1,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,130391,105,0,0,0,1,1,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,144804,135,0,1,0,1,1,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,119034,135,0,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,107254,135,1,1,0,1,1,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,187080,173,1,1,1,1,1,0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,112769,120,1,1,0,1,1,1,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,88181,135,0,1,0,1,1,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,179624,150,0,0,0,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,177291,130,0,0,0,0,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,100860,135,1,1,0,1,1,1,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,73869,160,1,0,0,1,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,174947,190,1,1,1,1,1,1,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,121365,140,1,1,0,1,1,0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,56148,190,1,1,0,1,1,1,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,121142,190,1,1,1,1,1,1,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,195997,155,1,1,0,1,1,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,83305,135,0,1,1,1,1,0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,118380,100,0,1,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,132448,135,0,1,0,0,0,1,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,72639,85,0,0,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,87549,85,0,1,0,0,0,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,113654,135,0,1,0,1,1,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,96239,190,1,1,0,1,1,1,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,104793,135,0,0,0,0,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,149604,135,0,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,85657,135,1,0,0,1,1,1,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,170156,155,1,1,0,1,0,0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,150961,135,0,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,188713,190,1,1,1,1,1,1,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,165433,160,0,1,0,1,0,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,54612,135,1,1,0,1,1,1,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,146109,120,1,1,0,1,1,1,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,88875,100,1,1,0,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,58602,85,0,1,0,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,104096,190,1,1,0,0,0,0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,95433,160,1,1,0,1,1,0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,126506,135,1,1,0,1,1,0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,29245,160,1,1,1,0,1,0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,177996,135,0,1,0,1,1,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,200052,135,1,1,1,1,1,1,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,74305,190,0,1,0,1,1,0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,75471,135,0,0,0,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
