rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category
530788,384837,mobile,ended,38.0,,,2- delays on (15-60 mins)
558443,246825,mobile,ended,27.0,,,2- delays on (15-60 mins)
558405,399946,mobile,ended,48.0,,,2- delays on (15-60 mins)
554695,402993,mobile,ended,17.0,560722.0,720.0,2- delays on (15-60 mins)
533596,352799,mobile,ended,46.0,538423.0,720.0,2- delays on (15-60 mins)
545594,392479,mobile,ended,22.0,538397.0,570.0,2- delays on (15-60 mins)
513126,400468,mobile,ended,53.0,,,2- delays on (15-60 mins)
557535,401623,mobile,ended,21.0,,,2- delays on (15-60 mins)
550537,239798,connect,ended,37.0,,,2- delays on (15-60 mins)
560041,364124,mobile,ended,43.0,,,2- delays on (15-60 mins)
550994,303309,connect,ended,31.0,549854.0,720.0,2- delays on (15-60 mins)
559976,344254,connect,ended,51.0,558129.0,60.0,2- delays on (15-60 mins)
545504,377781,mobile,ended,38.0,,,2- delays on (15-60 mins)
551040,383343,mobile,ended,40.0,,,2- delays on (15-60 mins)
550240,407865,mobile,ended,15.0,550984.0,120.0,2- delays on (15-60 mins)
560127,292467,mobile,ended,35.0,,,2- delays on (15-60 mins)
535216,394287,mobile,ended,54.0,,,2- delays on (15-60 mins)
538104,270689,mobile,ended,50.0,,,2- delays on (15-60 mins)
551582,399837,mobile,ended,59.0,,,2- delays on (15-60 mins)
557514,405433,mobile,ended,47.0,,,2- delays on (15-60 mins)
550211,407838,mobile,ended,20.0,,,2- delays on (15-60 mins)
557674,375915,mobile,ended,15.0,550183.0,480.0,2- delays on (15-60 mins)
550508,267547,mobile,ended,36.0,,,2- delays on (15-60 mins)
538655,407297,mobile,ended,30.0,,,2- delays on (15-60 mins)
538213,228359,connect,ended,23.0,,,2- delays on (15-60 mins)
538771,372205,mobile,ended,19.0,,,2- delays on (15-60 mins)
537465,301288,mobile,ended,57.0,,,2- delays on (15-60 mins)
545518,371672,mobile,ended,23.0,,,2- delays on (15-60 mins)
549968,377004,mobile,ended,52.0,550088.0,30.0,2- delays on (15-60 mins)
537783,408237,mobile,ended,25.0,,,2- delays on (15-60 mins)
552225,363124,mobile,ended,90.0,,,3- Delay (1-2 hrs)
569683,310444,connect,ended,77.0,565569.0,450.0,3- Delay (1-2 hrs)
544287,292785,mobile,ended,72.0,,,3- Delay (1-2 hrs)
550725,403206,mobile,ended,64.0,,,3- Delay (1-2 hrs)
568898,289570,mobile,ended,79.0,,,3- Delay (1-2 hrs)
549666,289720,connect,ended,90.0,,,3- Delay (1-2 hrs)
544148,366076,mobile,ended,101.0,,,3- Delay (1-2 hrs)
546221,349131,mobile,ended,77.0,,,3- Delay (1-2 hrs)
561437,373889,mobile,ended,106.0,,,3- Delay (1-2 hrs)
543334,366010,mobile,ended,102.0,,,3- Delay (1-2 hrs)
547036,401785,mobile,ended,97.0,,,3- Delay (1-2 hrs)
536646,380038,mobile,ended,88.0,,,3- Delay (1-2 hrs)
565781,392864,mobile,ended,81.0,,,3- Delay (1-2 hrs)
557817,289112,connect,ended,63.0,540139.0,690.0,3- Delay (1-2 hrs)
570516,402856,mobile,ended,69.0,,,3- Delay (1-2 hrs)
549194,406831,mobile,ended,90.0,,,3- Delay (1-2 hrs)
547397,400158,mobile,ended,67.0,,,3- Delay (1-2 hrs)
533792,401649,connect,ended,106.0,546026.0,30.0,3- Delay (1-2 hrs)
566715,399199,mobile,ended,70.0,,,3- Delay (1-2 hrs)
568697,314221,mobile,ended,104.0,,,3- Delay (1-2 hrs)
537187,308579,mobile,ended,109.0,,,3- Delay (1-2 hrs)
527888,349142,mobile,ended,118.0,,,3- Delay (1-2 hrs)
542778,333569,mobile,ended,112.0,,,3- Delay (1-2 hrs)
567525,409690,mobile,ended,108.0,,,3- Delay (1-2 hrs)
569496,368230,mobile,ended,86.0,,,3- Delay (1-2 hrs)
567214,394557,mobile,ended,94.0,,,3- Delay (1-2 hrs)
537524,267414,mobile,ended,95.0,,,3- Delay (1-2 hrs)
543052,336629,mobile,ended,94.0,,,3- Delay (1-2 hrs)
533886,406104,mobile,ended,106.0,,,3- Delay (1-2 hrs)
548072,329422,mobile,ended,103.0,,,3- Delay (1-2 hrs)
541020,396293,mobile,ended,80.0,,,3- Delay (1-2 hrs)
559058,369184,mobile,ended,78.0,,,3- Delay (1-2 hrs)
540849,408583,mobile,ended,106.0,,,3- Delay (1-2 hrs)
525632,335317,mobile,ended,102.0,,,3- Delay (1-2 hrs)
549075,166949,mobile,ended,101.0,,,3- Delay (1-2 hrs)
541049,385523,connect,ended,82.0,,,3- Delay (1-2 hrs)
547734,381012,mobile,ended,83.0,,,3- Delay (1-2 hrs)
552980,412590,mobile,ended,86.0,,,3- Delay (1-2 hrs)
541461,366600,mobile,ended,70.0,,,3- Delay (1-2 hrs)
564120,182600,mobile,ended,62.0,,,3- Delay (1-2 hrs)
567058,359045,connect,ended,88.0,,,3- Delay (1-2 hrs)
564239,347380,mobile,ended,83.0,,,3- Delay (1-2 hrs)
564604,333753,mobile,ended,97.0,,,3- Delay (1-2 hrs)
559191,392151,mobile,ended,63.0,,,3- Delay (1-2 hrs)
552652,311841,mobile,ended,83.0,,,3- Delay (1-2 hrs)
551289,395950,mobile,ended,67.0,,,3- Delay (1-2 hrs)
541792,380952,connect,ended,110.0,,,3- Delay (1-2 hrs)
557792,374740,mobile,ended,63.0,,,3- Delay (1-2 hrs)
543133,333797,mobile,ended,115.0,,,3- Delay (1-2 hrs)
571640,334784,mobile,ended,77.0,,,3- Delay (1-2 hrs)
541997,393239,mobile,ended,88.0,,,3- Delay (1-2 hrs)
572176,407763,mobile,ended,91.0,,,3- Delay (1-2 hrs)
570830,411002,mobile,ended,81.0,,,3- Delay (1-2 hrs)
541310,368343,mobile,ended,62.0,,,3- Delay (1-2 hrs)
549327,404377,mobile,ended,82.0,,,3- Delay (1-2 hrs)
542371,410243,mobile,ended,87.0,,,3- Delay (1-2 hrs)
543275,340699,mobile,ended,69.0,521297.0,60.0,3- Delay (1-2 hrs)
561495,381810,connect,ended,115.0,,,3- Delay (1-2 hrs)
515220,278640,connect,ended,112.0,,,3- Delay (1-2 hrs)
520031,270935,mobile,ended,108.0,,,3- Delay (1-2 hrs)
570699,405856,mobile,ended,67.0,,,3- Delay (1-2 hrs)
558663,414447,mobile,ended,100.0,,,3- Delay (1-2 hrs)
548601,376524,mobile,ended,63.0,,,3- Delay (1-2 hrs)
537691,338020,mobile,ended,95.0,,,3- Delay (1-2 hrs)
550442,374741,connect,ended,78.0,555908.0,180.0,3- Delay (1-2 hrs)
551072,387800,mobile,ended,70.0,,,3- Delay (1-2 hrs)
540022,320824,connect,ended,106.0,,,3- Delay (1-2 hrs)
568643,391120,mobile,ended,114.0,,,3- Delay (1-2 hrs)
569017,407084,mobile,ended,111.0,,,3- Delay (1-2 hrs)
566494,371530,mobile,ended,113.0,,,3- Delay (1-2 hrs)
563844,313666,mobile,ended,77.0,,,3- Delay (1-2 hrs)
535077,340304,mobile,ended,72.0,,,3- Delay (1-2 hrs)
540179,319579,mobile,ended,99.0,,,3- Delay (1-2 hrs)
538956,395490,mobile,ended,85.0,,,3- Delay (1-2 hrs)
531883,388993,mobile,ended,110.0,,,3- Delay (1-2 hrs)
539355,393968,connect,ended,66.0,,,3- Delay (1-2 hrs)
528450,390692,mobile,ended,85.0,,,3- Delay (1-2 hrs)
557294,342719,mobile,ended,76.0,,,3- Delay (1-2 hrs)
557231,397728,mobile,ended,64.0,,,3- Delay (1-2 hrs)
530111,385174,mobile,ended,96.0,,,3- Delay (1-2 hrs)
538650,403736,mobile,ended,105.0,,,3- Delay (1-2 hrs)
539882,355097,mobile,ended,113.0,,,3- Delay (1-2 hrs)
563572,264457,mobile,ended,92.0,566229.0,240.0,3- Delay (1-2 hrs)
563871,410956,mobile,ended,74.0,,,3- Delay (1-2 hrs)
570818,390350,mobile,ended,101.0,,,3- Delay (1-2 hrs)
570752,407838,mobile,ended,105.0,,,3- Delay (1-2 hrs)
543059,281116,mobile,ended,76.0,,,3- Delay (1-2 hrs)
552785,336498,mobile,ended,85.0,,,3- Delay (1-2 hrs)
543491,348840,mobile,ended,93.0,,,3- Delay (1-2 hrs)
552657,346755,connect,ended,96.0,,,3- Delay (1-2 hrs)
552495,366666,mobile,ended,60.0,,,3- Delay (1-2 hrs)
555579,314456,connect,ended,75.0,,,3- Delay (1-2 hrs)
538291,375883,connect,ended,74.0,,,3- Delay (1-2 hrs)
565290,280706,mobile,ended,91.0,,,3- Delay (1-2 hrs)
565612,273281,connect,ended,60.0,,,3- Delay (1-2 hrs)
540566,364546,mobile,ended,78.0,,,3- Delay (1-2 hrs)
528947,265989,mobile,ended,65.0,,,3- Delay (1-2 hrs)
571394,405433,mobile,ended,107.0,561213.0,300.0,3- Delay (1-2 hrs)
560649,392842,mobile,ended,93.0,,,3- Delay (1-2 hrs)
533860,377244,mobile,ended,63.0,,,3- Delay (1-2 hrs)
536449,379181,mobile,ended,101.0,,,3- Delay (1-2 hrs)
548158,344930,mobile,ended,107.0,,,3- Delay (1-2 hrs)
533048,188274,mobile,ended,64.0,,,3- Delay (1-2 hrs)
542852,375047,connect,ended,66.0,,,3- Delay (1-2 hrs)
568032,398048,mobile,ended,81.0,,,3- Delay (1-2 hrs)
543621,257291,mobile,ended,75.0,,,3- Delay (1-2 hrs)
540073,348784,mobile,ended,67.0,,,3- Delay (1-2 hrs)
533035,368304,mobile,ended,75.0,,,3- Delay (1-2 hrs)
552879,400517,mobile,ended,60.0,,,3- Delay (1-2 hrs)
534156,245154,connect,ended,90.0,,,3- Delay (1-2 hrs)
551282,282159,mobile,ended,62.0,,,3- Delay (1-2 hrs)
552457,356877,mobile,ended,76.0,,,3- Delay (1-2 hrs)
552207,360551,connect,ended,68.0,550621.0,30.0,3- Delay (1-2 hrs)
572615,409737,mobile,ended,80.0,,,3- Delay (1-2 hrs)
551586,391598,mobile,ended,65.0,,,3- Delay (1-2 hrs)
535030,407334,mobile,ended,69.0,537148.0,60.0,3- Delay (1-2 hrs)
557456,247820,mobile,ended,80.0,,,3- Delay (1-2 hrs)
548826,389094,mobile,ended,83.0,,,3- Delay (1-2 hrs)
550053,388375,mobile,ended,107.0,,,3- Delay (1-2 hrs)
550104,368184,mobile,ended,82.0,,,3- Delay (1-2 hrs)
550378,340900,mobile,ended,74.0,,,3- Delay (1-2 hrs)
531654,406866,mobile,ended,70.0,,,3- Delay (1-2 hrs)
567815,404175,mobile,ended,65.0,,,3- Delay (1-2 hrs)
568577,415533,mobile,ended,93.0,,,3- Delay (1-2 hrs)
550811,317361,connect,ended,69.0,,,3- Delay (1-2 hrs)
534705,299059,mobile,ended,74.0,,,3- Delay (1-2 hrs)
550821,301632,mobile,ended,98.0,,,3- Delay (1-2 hrs)
536066,355041,mobile,ended,61.0,,,3- Delay (1-2 hrs)
551465,382640,mobile,ended,73.0,,,3- Delay (1-2 hrs)
537038,373826,mobile,ended,64.0,,,3- Delay (1-2 hrs)
535935,367535,mobile,ended,72.0,546067.0,270.0,3- Delay (1-2 hrs)
551320,410826,mobile,ended,116.0,,,3- Delay (1-2 hrs)
553008,339607,mobile,ended,64.0,,,3- Delay (1-2 hrs)
570727,383392,mobile,ended,103.0,,,3- Delay (1-2 hrs)
531691,233169,mobile,ended,86.0,,,3- Delay (1-2 hrs)
554268,250163,mobile,ended,108.0,,,3- Delay (1-2 hrs)
564437,276222,mobile,ended,78.0,,,3- Delay (1-2 hrs)
556537,400956,mobile,ended,80.0,,,3- Delay (1-2 hrs)
556852,305819,connect,ended,92.0,,,3- Delay (1-2 hrs)
568234,176527,mobile,ended,70.0,,,3- Delay (1-2 hrs)
557024,379908,mobile,ended,78.0,,,3- Delay (1-2 hrs)
555782,264457,mobile,ended,79.0,,,3- Delay (1-2 hrs)
568037,336629,mobile,ended,82.0,,,3- Delay (1-2 hrs)
567746,399689,mobile,ended,101.0,,,3- Delay (1-2 hrs)
563218,397592,mobile,ended,93.0,560585.0,60.0,3- Delay (1-2 hrs)
536185,394555,connect,ended,87.0,538270.0,690.0,3- Delay (1-2 hrs)
548031,404868,mobile,ended,101.0,,,3- Delay (1-2 hrs)
548167,303528,mobile,ended,93.0,,,3- Delay (1-2 hrs)
546352,387939,mobile,ended,91.0,,,3- Delay (1-2 hrs)
568946,416351,mobile,ended,96.0,,,3- Delay (1-2 hrs)
558353,414232,mobile,ended,85.0,,,3- Delay (1-2 hrs)
568804,281068,mobile,ended,72.0,,,3- Delay (1-2 hrs)
541773,375868,mobile,ended,92.0,,,3- Delay (1-2 hrs)
549735,343149,mobile,ended,67.0,,,3- Delay (1-2 hrs)
569967,275062,connect,ended,75.0,,,3- Delay (1-2 hrs)
553876,391265,mobile,ended,94.0,,,3- Delay (1-2 hrs)
546744,355023,connect,ended,115.0,,,3- Delay (1-2 hrs)
562240,341076,mobile,ended,80.0,,,3- Delay (1-2 hrs)
554024,407295,mobile,ended,81.0,,,3- Delay (1-2 hrs)
532450,406826,mobile,ended,61.0,,,3- Delay (1-2 hrs)
554215,401390,mobile,ended,77.0,,,3- Delay (1-2 hrs)
554481,337308,mobile,ended,76.0,,,3- Delay (1-2 hrs)
551864,412394,mobile,ended,82.0,,,3- Delay (1-2 hrs)
554496,270867,connect,ended,89.0,,,3- Delay (1-2 hrs)
569282,381481,mobile,ended,68.0,565511.0,510.0,3- Delay (1-2 hrs)
551785,378160,mobile,ended,60.0,,,3- Delay (1-2 hrs)
554803,405981,mobile,ended,89.0,,,3- Delay (1-2 hrs)
548870,403040,mobile,ended,89.0,,,3- Delay (1-2 hrs)
549880,309227,mobile,ended,84.0,,,3- Delay (1-2 hrs)
538280,378510,mobile,ended,105.0,,,3- Delay (1-2 hrs)
547115,334190,connect,ended,93.0,,,3- Delay (1-2 hrs)
536555,336902,mobile,ended,117.0,,,3- Delay (1-2 hrs)
534197,321623,mobile,ended,70.0,,,3- Delay (1-2 hrs)
570285,375142,mobile,ended,81.0,,,3- Delay (1-2 hrs)
560265,174243,mobile,ended,116.0,544959.0,60.0,3- Delay (1-2 hrs)
560531,379272,mobile,ended,90.0,,,3- Delay (1-2 hrs)
556790,321273,mobile,ended,97.0,,,3- Delay (1-2 hrs)
536579,399431,mobile,ended,64.0,,,3- Delay (1-2 hrs)
573264,373893,connect,ended,76.0,,,3- Delay (1-2 hrs)
572809,164960,connect,ended,79.0,,,3- Delay (1-2 hrs)
547296,375621,connect,ended,90.0,,,3- Delay (1-2 hrs)
548950,342699,connect,ended,98.0,546290.0,30.0,3- Delay (1-2 hrs)
546163,201142,mobile,ended,109.0,,,3- Delay (1-2 hrs)
572387,377949,mobile,ended,97.0,,,3- Delay (1-2 hrs)
562638,383177,mobile,ended,83.0,,,3- Delay (1-2 hrs)
559769,377781,mobile,ended,81.0,,,3- Delay (1-2 hrs)
574361,370793,mobile,ended,115.0,,,3- Delay (1-2 hrs)
550638,394299,mobile,ended,85.0,,,3- Delay (1-2 hrs)
560985,316449,mobile,ended,67.0,,,3- Delay (1-2 hrs)
536258,393286,mobile,ended,97.0,,,3- Delay (1-2 hrs)
560605,383126,mobile,ended,65.0,,,3- Delay (1-2 hrs)
536286,404774,mobile,ended,63.0,,,3- Delay (1-2 hrs)
569497,410241,mobile,ended,89.0,,,3- Delay (1-2 hrs)
558746,414018,mobile,ended,78.0,,,3- Delay (1-2 hrs)
559063,331900,mobile,ended,63.0,,,3- Delay (1-2 hrs)
563380,359365,mobile,ended,91.0,,,3- Delay (1-2 hrs)
547938,171249,mobile,ended,73.0,,,3- Delay (1-2 hrs)
559394,220877,connect,ended,66.0,,,3- Delay (1-2 hrs)
569946,410248,mobile,ended,83.0,,,3- Delay (1-2 hrs)
548292,341037,connect,ended,69.0,,,3- Delay (1-2 hrs)
547341,304447,mobile,ended,88.0,,,3- Delay (1-2 hrs)
559659,301411,mobile,ended,74.0,,,3- Delay (1-2 hrs)
537023,338935,mobile,ended,78.0,,,3- Delay (1-2 hrs)
537544,340579,connect,ended,69.0,,,3- Delay (1-2 hrs)
559214,391125,mobile,ended,79.0,,,3- Delay (1-2 hrs)
570646,295830,connect,ended,110.0,,,3- Delay (1-2 hrs)
542006,295200,mobile,ended,104.0,,,3- Delay (1-2 hrs)
567864,411098,mobile,ended,97.0,,,3- Delay (1-2 hrs)
570143,174243,mobile,ended,80.0,565219.0,120.0,3- Delay (1-2 hrs)
540037,284977,mobile,ended,91.0,,,3- Delay (1-2 hrs)
559627,390729,mobile,ended,117.0,,,3- Delay (1-2 hrs)
535039,395608,mobile,ended,62.0,,,3- Delay (1-2 hrs)
559916,410832,mobile,ended,69.0,,,3- Delay (1-2 hrs)
511240,187012,mobile,ended,109.0,,,3- Delay (1-2 hrs)
539582,377119,connect,ended,98.0,,,3- Delay (1-2 hrs)
559938,404847,mobile,ended,66.0,,,3- Delay (1-2 hrs)
567535,368391,mobile,ended,65.0,539310.0,30.0,3- Delay (1-2 hrs)
548209,270689,mobile,ended,79.0,,,3- Delay (1-2 hrs)
545747,366983,connect,ended,62.0,,,3- Delay (1-2 hrs)
536562,406990,mobile,ended,96.0,,,3- Delay (1-2 hrs)
552416,342673,mobile,ended,107.0,,,3- Delay (1-2 hrs)
545629,411325,mobile,ended,81.0,,,3- Delay (1-2 hrs)
541421,344930,mobile,ended,62.0,,,3- Delay (1-2 hrs)
527141,173061,connect,ended,101.0,,,3- Delay (1-2 hrs)
544991,404791,mobile,ended,106.0,526927.0,720.0,3- Delay (1-2 hrs)
566499,405392,mobile,ended,92.0,,,3- Delay (1-2 hrs)
559128,314425,mobile,ended,63.0,,,3- Delay (1-2 hrs)
547989,408955,mobile,ended,78.0,,,3- Delay (1-2 hrs)
559259,412093,mobile,ended,74.0,553100.0,0.0,3- Delay (1-2 hrs)
535896,206938,mobile,ended,86.0,,,3- Delay (1-2 hrs)
535125,369437,mobile,ended,81.0,,,3- Delay (1-2 hrs)
570260,385721,connect,ended,101.0,,,3- Delay (1-2 hrs)
542854,317024,connect,ended,116.0,542633.0,570.0,3- Delay (1-2 hrs)
513478,387368,mobile,ended,72.0,,,3- Delay (1-2 hrs)
536086,348294,connect,ended,88.0,,,3- Delay (1-2 hrs)
568490,276218,mobile,ended,105.0,,,3- Delay (1-2 hrs)
541519,408821,mobile,ended,95.0,,,3- Delay (1-2 hrs)
568421,410521,mobile,ended,98.0,554767.0,180.0,3- Delay (1-2 hrs)
536112,226848,mobile,ended,89.0,,,3- Delay (1-2 hrs)
542878,335276,connect,ended,79.0,553825.0,0.0,3- Delay (1-2 hrs)
546896,352799,mobile,ended,100.0,,,3- Delay (1-2 hrs)
560376,358876,mobile,ended,99.0,,,3- Delay (1-2 hrs)
551319,381770,mobile,ended,119.0,,,3- Delay (1-2 hrs)
550938,334190,connect,ended,110.0,549759.0,0.0,3- Delay (1-2 hrs)
538089,225600,mobile,ended,60.0,,,3- Delay (1-2 hrs)
550734,381573,mobile,ended,110.0,,,3- Delay (1-2 hrs)
549951,394948,mobile,ended,73.0,,,3- Delay (1-2 hrs)
539230,378732,mobile,ended,63.0,,,3- Delay (1-2 hrs)
568688,294230,mobile,ended,93.0,,,3- Delay (1-2 hrs)
538188,399456,mobile,ended,117.0,,,3- Delay (1-2 hrs)
522205,359504,mobile,ended,64.0,,,3- Delay (1-2 hrs)
572409,304317,mobile,ended,119.0,,,3- Delay (1-2 hrs)
540490,309059,mobile,ended,75.0,,,3- Delay (1-2 hrs)
537411,276919,mobile,ended,67.0,,,3- Delay (1-2 hrs)
572995,370795,mobile,ended,110.0,,,3- Delay (1-2 hrs)
546666,343599,mobile,ended,63.0,,,3- Delay (1-2 hrs)
551929,315136,connect,ended,82.0,,,3- Delay (1-2 hrs)
546623,275641,mobile,ended,68.0,,,3- Delay (1-2 hrs)
551763,353148,mobile,ended,82.0,,,3- Delay (1-2 hrs)
538354,294959,mobile,ended,61.0,,,3- Delay (1-2 hrs)
569375,374486,mobile,ended,60.0,,,3- Delay (1-2 hrs)
539726,401911,mobile,ended,74.0,,,3- Delay (1-2 hrs)
572554,397217,connect,ended,114.0,,,3- Delay (1-2 hrs)
561280,340112,mobile,ended,103.0,,,3- Delay (1-2 hrs)
538716,356673,mobile,ended,90.0,529144.0,0.0,3- Delay (1-2 hrs)
539916,393549,mobile,ended,65.0,,,3- Delay (1-2 hrs)
524059,369648,connect,ended,99.0,,,3- Delay (1-2 hrs)
538408,301411,mobile,ended,111.0,,,3- Delay (1-2 hrs)
568943,337311,mobile,ended,70.0,554123.0,90.0,3- Delay (1-2 hrs)
551321,410089,mobile,ended,77.0,,,3- Delay (1-2 hrs)
569075,414384,mobile,ended,70.0,,,3- Delay (1-2 hrs)
538488,404075,mobile,ended,85.0,,,3- Delay (1-2 hrs)
546255,228309,mobile,ended,81.0,,,3- Delay (1-2 hrs)
563473,348294,connect,ended,64.0,561643.0,0.0,3- Delay (1-2 hrs)
539028,317237,mobile,ended,85.0,,,3- Delay (1-2 hrs)
551525,308898,mobile,ended,71.0,,,3- Delay (1-2 hrs)
537305,371674,mobile,ended,113.0,,,3- Delay (1-2 hrs)
554076,373545,mobile,ended,93.0,,,3- Delay (1-2 hrs)
555752,301301,connect,ended,119.0,,,3- Delay (1-2 hrs)
541386,301750,mobile,ended,64.0,,,3- Delay (1-2 hrs)
556533,241021,connect,ended,102.0,557598.0,150.0,3- Delay (1-2 hrs)
547284,298388,mobile,ended,80.0,,,3- Delay (1-2 hrs)
548304,345359,mobile,ended,76.0,,,3- Delay (1-2 hrs)
548249,395671,mobile,ended,85.0,,,3- Delay (1-2 hrs)
553179,394400,connect,ended,75.0,,,3- Delay (1-2 hrs)
569211,348551,mobile,ended,115.0,558223.0,330.0,3- Delay (1-2 hrs)
547904,247956,mobile,ended,82.0,,,3- Delay (1-2 hrs)
554407,310049,mobile,ended,76.0,551523.0,120.0,3- Delay (1-2 hrs)
556614,301750,mobile,ended,92.0,,,3- Delay (1-2 hrs)
545273,345150,mobile,ended,99.0,,,3- Delay (1-2 hrs)
515556,403526,mobile,ended,86.0,,,3- Delay (1-2 hrs)
570002,396213,mobile,ended,105.0,,,3- Delay (1-2 hrs)
556196,310571,mobile,ended,88.0,,,3- Delay (1-2 hrs)
548339,295105,connect,ended,70.0,,,3- Delay (1-2 hrs)
540412,372878,mobile,ended,61.0,,,3- Delay (1-2 hrs)
507883,335182,mobile,ended,101.0,,,3- Delay (1-2 hrs)
553741,317303,mobile,ended,65.0,,,3- Delay (1-2 hrs)
540687,357253,mobile,ended,79.0,,,3- Delay (1-2 hrs)
545232,404774,mobile,ended,63.0,,,3- Delay (1-2 hrs)
569921,297080,mobile,ended,60.0,,,3- Delay (1-2 hrs)
540745,378410,mobile,ended,73.0,,,3- Delay (1-2 hrs)
545855,380886,mobile,ended,74.0,,,3- Delay (1-2 hrs)
561778,358480,mobile,ended,70.0,,,3- Delay (1-2 hrs)
554760,387283,mobile,ended,81.0,,,3- Delay (1-2 hrs)
555666,374337,mobile,ended,88.0,,,3- Delay (1-2 hrs)
546644,380019,mobile,ended,84.0,,,3- Delay (1-2 hrs)
567786,411803,mobile,ended,71.0,,,3- Delay (1-2 hrs)
541198,393044,mobile,ended,96.0,,,3- Delay (1-2 hrs)
545624,401574,mobile,ended,91.0,,,3- Delay (1-2 hrs)
567623,391519,connect,ended,96.0,562244.0,720.0,3- Delay (1-2 hrs)
569159,333753,mobile,ended,85.0,,,3- Delay (1-2 hrs)
556112,293523,mobile,ended,70.0,,,3- Delay (1-2 hrs)
570485,338465,mobile,ended,69.0,,,3- Delay (1-2 hrs)
542103,275256,mobile,ended,103.0,,,3- Delay (1-2 hrs)
564264,332355,mobile,ended,80.0,,,3- Delay (1-2 hrs)
539837,325139,mobile,ended,62.0,536246.0,510.0,3- Delay (1-2 hrs)
535356,398105,mobile,ended,80.0,,,3- Delay (1-2 hrs)
545622,350149,mobile,ended,105.0,,,3- Delay (1-2 hrs)
540492,294189,mobile,ended,66.0,,,3- Delay (1-2 hrs)
543937,402519,mobile,ended,76.0,,,3- Delay (1-2 hrs)
543758,311581,mobile,ended,60.0,,,3- Delay (1-2 hrs)
539815,387976,mobile,ended,74.0,,,3- Delay (1-2 hrs)
551855,314220,mobile,ended,70.0,,,3- Delay (1-2 hrs)
544726,408302,mobile,ended,70.0,,,3- Delay (1-2 hrs)
540931,334118,mobile,ended,113.0,,,3- Delay (1-2 hrs)
563517,363133,connect,ended,78.0,565338.0,120.0,3- Delay (1-2 hrs)
554880,373507,connect,ended,69.0,,,3- Delay (1-2 hrs)
554767,410521,mobile,ended,111.0,,,3- Delay (1-2 hrs)
543683,378182,mobile,ended,98.0,,,3- Delay (1-2 hrs)
555134,349458,mobile,ended,102.0,,,3- Delay (1-2 hrs)
571578,378754,connect,ended,88.0,,,3- Delay (1-2 hrs)
555289,392142,mobile,ended,63.0,,,3- Delay (1-2 hrs)
554017,391519,connect,ended,67.0,,,3- Delay (1-2 hrs)
538296,389395,mobile,ended,103.0,,,3- Delay (1-2 hrs)
571688,334118,mobile,ended,92.0,,,3- Delay (1-2 hrs)
563126,404153,mobile,ended,61.0,,,3- Delay (1-2 hrs)
545751,312572,mobile,ended,90.0,,,3- Delay (1-2 hrs)
564196,375625,mobile,ended,78.0,,,3- Delay (1-2 hrs)
538788,204903,mobile,ended,94.0,,,3- Delay (1-2 hrs)
544740,377670,connect,ended,83.0,,,3- Delay (1-2 hrs)
517917,385025,connect,ended,97.0,,,3- Delay (1-2 hrs)
553649,412213,mobile,ended,72.0,,,3- Delay (1-2 hrs)
544791,402562,connect,ended,85.0,554505.0,60.0,3- Delay (1-2 hrs)
535690,313432,mobile,ended,84.0,539109.0,60.0,3- Delay (1-2 hrs)
539319,385710,mobile,ended,71.0,,,3- Delay (1-2 hrs)
515939,380153,mobile,ended,86.0,,,3- Delay (1-2 hrs)
544770,389050,mobile,ended,93.0,,,3- Delay (1-2 hrs)
572756,341082,mobile,ended,68.0,,,3- Delay (1-2 hrs)
546889,303652,mobile,ended,79.0,546472.0,390.0,3- Delay (1-2 hrs)
571624,332470,mobile,ended,70.0,,,3- Delay (1-2 hrs)
561469,245767,mobile,ended,63.0,,,3- Delay (1-2 hrs)
555888,371387,mobile,ended,103.0,,,3- Delay (1-2 hrs)
558327,383443,connect,ended,78.0,566342.0,60.0,3- Delay (1-2 hrs)
558375,362896,mobile,ended,71.0,,,3- Delay (1-2 hrs)
549168,305489,mobile,ended,84.0,,,3- Delay (1-2 hrs)
555414,385073,mobile,ended,119.0,,,3- Delay (1-2 hrs)
544010,383949,mobile,ended,103.0,,,3- Delay (1-2 hrs)
543487,366071,mobile,ended,107.0,,,3- Delay (1-2 hrs)
543040,397466,mobile,ended,69.0,,,3- Delay (1-2 hrs)
553325,368840,mobile,ended,111.0,,,3- Delay (1-2 hrs)
559062,314845,mobile,ended,106.0,,,3- Delay (1-2 hrs)
559738,364692,mobile,ended,107.0,,,3- Delay (1-2 hrs)
559270,402661,mobile,ended,105.0,,,3- Delay (1-2 hrs)
566223,415103,mobile,ended,92.0,,,3- Delay (1-2 hrs)
559522,307439,mobile,ended,63.0,,,3- Delay (1-2 hrs)
549565,390692,mobile,ended,78.0,530304.0,0.0,3- Delay (1-2 hrs)
565706,404905,mobile,ended,111.0,,,3- Delay (1-2 hrs)
543056,392088,mobile,ended,116.0,,,3- Delay (1-2 hrs)
522488,342362,connect,ended,95.0,,,3- Delay (1-2 hrs)
541152,376641,mobile,ended,65.0,,,3- Delay (1-2 hrs)
558116,380813,mobile,ended,81.0,,,3- Delay (1-2 hrs)
557041,313957,mobile,ended,80.0,,,3- Delay (1-2 hrs)
556027,409411,mobile,ended,70.0,,,3- Delay (1-2 hrs)
